Date,Ticker,Returns,Volume,Price or Bid/Ask Average,Shares Outstanding,Turnover
2007-08-13,UPS,-0.000521,4634200.0,76.71,677238.0,0.0892034130937465
2007-08-14,UPS,-0.013036,5010800.0,75.71,677238.0,0.0977265357668049
2007-08-15,UPS,-0.019548,6679121.0,74.23,677238.0,0.13286131061307394
2007-08-16,UPS,0.007948,8968000.0,74.82,677238.0,0.17698504769769535
2007-08-17,UPS,0.020048,7608967.0,76.32,677238.0,0.14721295161615966
2007-08-20,UPS,-0.004979,3671800.0,75.94,677238.0,0.07139488628424032
2007-08-21,UPS,-0.005531,3257700.0,75.52,677238.0,0.06369535875553552
2007-08-22,UPS,0.006886,3334000.0,76.04,677238.0,0.06474141225905385
2007-08-23,UPS,0.004997,3655800.0,76.42,677238.0,0.07063729772253921
2007-08-24,UPS,0.007982,3733300.0,77.03,677238.0,0.07156351667989116
2007-08-27,UPS,-0.007919,2788600.0,76.42,677238.0,0.05388127589831852
2007-08-28,UPS,-0.014132,3936312.0,75.34,677238.0,0.07714762837906552
2007-08-29,UPS,0.009822,3459400.0,76.08,677238.0,0.06714117829787569
2007-08-30,UPS,-0.007886,3425700.0,75.48,677238.0,0.06701563201033454
2007-08-31,UPS,0.005034,3196800.0,75.86,681986.0,0.06179127673851174
2007-09-04,UPS,0.003823,3009165.0,76.15,681986.0,0.0579429543285191
2007-09-05,UPS,-0.010374,3993400.0,75.36,681986.0,0.07770097428016887
2007-09-06,UPS,0.00199,2789400.0,75.09,681986.0,0.054469480447236825
2007-09-07,UPS,-0.012785,5186900.0,74.13,681986.0,0.10259788676979151
2007-09-10,UPS,-0.004586,3356500.0,73.79,681986.0,0.06669813366643561
2007-09-11,UPS,0.004879,4537987.0,74.15,681986.0,0.08973805093247761
2007-09-12,UPS,0.00027,3061100.0,74.17,681986.0,0.060516496720497935
2007-09-13,UPS,0.002831,3138500.0,74.38,681986.0,0.06187147926295866
2007-09-14,UPS,0,2980000.0,74.38,681986.0,0.05874685620634597
2007-09-17,UPS,-0.000672,1984300.0,74.33,681986.0,0.03914422870245498
2007-09-18,UPS,0.019508,4172574.0,75.78,681986.0,0.08073725639991323
2007-09-19,UPS,0.002507,3911660.0,75.97,681986.0,0.075499402250044
2007-09-20,UPS,-0.009214,4061500.0,75.27,681986.0,0.0791205107480483
2007-06-20,EXPD,-0.014364,2692703.0,41.17,213139.0,0.30686309667997985
2007-06-21,EXPD,0.010445,1313793.0,41.6,213139.0,0.14817355106292138
2007-06-22,EXPD,-0.003365,2118688.0,41.46,213139.0,0.23975892638108132
2007-06-25,EXPD,0.015919,1888786.0,42.12,213139.0,0.21039308835848497
2007-06-26,EXPD,-0.001899,2125867.0,42.04,213139.0,0.23725231523976242
2007-06-27,EXPD,0.004519,1559902.0,42.23,213139.0,0.17330588468203892
2007-06-28,EXPD,-0.000237,1537871.0,42.22,213139.0,0.17089869822476633
2007-06-29,EXPD,-0.021791,1932646.0,41.3,212995.0,0.2197014139460469
2007-07-02,EXPD,0.012833,1481114.0,41.83,212995.0,0.16623834778939126
2007-07-03,EXPD,0.00765,583398.0,42.15,212995.0,0.064982729365859
2007-07-05,EXPD,-0.013049,1019758.0,41.6,212995.0,0.11508914979947164
2007-07-06,EXPD,0.003846,1171274.0,41.76,212995.0,0.1316826641101697
2007-07-09,EXPD,0.042385,2326481.0,43.53,212995.0,0.2509235564175216
2007-07-10,EXPD,0.009649,2489049.0,43.95,212995.0,0.26589193115863335
2007-07-11,EXPD,0.02207,2126253.0,44.92,212995.0,0.22223158470707707
2007-07-12,EXPD,0.010018,1690750.0,45.37,212995.0,0.17496098225221976
2007-07-13,EXPD,0.007494,1086891.0,45.71,212995.0,0.11163628164825305
2007-07-16,EXPD,0.004157,2670464.0,45.9,212995.0,0.2731521564965598
2007-07-17,EXPD,0.013943,2003946.0,46.54,212995.0,0.2021576716369169
2007-07-18,EXPD,0,1673159.0,46.54,212995.0,0.16878794524321125
2007-07-19,EXPD,0.007735,1191466.0,46.9,212995.0,0.11927224734896977
2007-07-20,EXPD,-0.010235,1644989.0,46.42,212995.0,0.1663751474768777
2007-07-23,EXPD,0.014433,1788611.0,47.09,212995.0,0.17832728529619368
2007-07-24,EXPD,-0.019962,1681827.0,46.15,212995.0,0.17109613786782363
2007-07-25,EXPD,-0.009968,1743860.0,45.69,212995.0,0.17919300374350777
2007-07-26,EXPD,-0.021449,1996322.0,44.71,212995.0,0.20963148670344545
2007-07-27,EXPD,0.002237,2203951.0,44.81,212995.0,0.23091789089179393
2007-07-30,EXPD,0.006025,2279159.0,45.08,212995.0,0.23736752842530412
2007-07-31,EXPD,-0.008873,2779187.0,44.68,212995.0,0.29203519662649857
2007-08-01,EXPD,0.012981,2057418.0,45.26,212995.0,0.2134217009423823
2007-08-02,EXPD,0.01635,1588893.0,46.0,212995.0,0.16216884046063543
2007-08-03,EXPD,-0.025,1383544.0,44.85,212995.0,0.14483086326577244
2007-08-06,EXPD,0.047715,2047898.0,46.99,213122.0,0.20449118601986127
2007-08-07,EXPD,0.056821,2850830.0,49.66,213122.0,0.2693619963127766
2007-08-08,EXPD,0.060814,3202091.0,52.68,213122.0,0.2852066323361033
2007-08-09,EXPD,-0.006074,4255509.0,52.36,213122.0,0.3813498609837299
2007-08-10,EXPD,-0.087471,4135231.0,47.78,213122.0,0.40609285317721616
2007-08-13,EXPD,-0.000837,1892254.0,47.74,213122.0,0.1859810666730586
2007-08-14,EXPD,-0.026183,1205019.0,46.49,213122.0,0.12162029861767497
2007-08-15,EXPD,-0.025382,1509460.0,45.31,213122.0,0.1563144992384046
2007-08-16,EXPD,-0.02516,2643636.0,44.17,213122.0,0.2808316004342458
2007-08-17,EXPD,0.022187,1921225.0,45.15,213122.0,0.19966051710507285
2007-08-20,EXPD,0.015061,1308242.0,45.83,213122.0,0.13393989291250416
2007-08-21,EXPD,-0.034039,1385995.0,44.27,213122.0,0.14690069771872163
2007-08-22,EXPD,0.022589,1392850.0,45.27,213122.0,0.144366215233921
2007-08-23,EXPD,-0.002872,1046479.0,45.14,213122.0,0.10877790238291982
2007-08-24,EXPD,0.014178,908191.0,45.78,213122.0,0.09308358953507716
2007-08-27,EXPD,-0.013543,701783.0,45.16,213122.0,0.0729156291332412
2007-08-28,EXPD,-0.042294,1193287.0,43.25,213122.0,0.12945848324927517
2007-08-29,EXPD,0.029364,1018458.0,44.52,213122.0,0.10733952897560843
2007-08-30,EXPD,-0.015948,1067313.0,43.81,213122.0,0.11431158932470296
2007-08-31,EXPD,0.008217,972183.0,44.17,213122.0,0.10327431908362816
2007-09-04,EXPD,0.010867,993309.0,44.65,213122.0,0.10438416564247704
2007-09-05,EXPD,-0.02262,1313859.0,43.64,213122.0,0.14126537782746762
2007-09-06,EXPD,-0.012832,1933997.0,43.08,213122.0,0.21064532181021908
2007-09-07,EXPD,-0.014856,1871261.0,42.44,213122.0,0.20688581189124078
2007-09-10,EXPD,0.010603,1941471.0,42.89,213122.0,0.21239611981642864
2007-09-11,EXPD,0.011658,906251.0,43.39,213122.0,0.0980010131709345
2007-09-12,EXPD,-0.023508,1096186.0,42.37,213122.0,0.12139407887934503
2007-09-13,EXPD,0.016757,1376216.0,43.08,213122.0,0.14989343944192907
2007-09-14,EXPD,0.013928,1313948.0,43.68,213122.0,0.1411455743950747
2007-09-17,EXPD,-0.020147,892495.0,42.8,213122.0,0.09784389652822258
2007-09-18,EXPD,0.041122,1171943.0,44.56,213122.0,0.1234050760821294
2007-09-19,EXPD,0.018178,1382423.0,45.37,213122.0,0.14296966133530736
2007-09-20,EXPD,-0.022923,1083504.0,44.33,213122.0,0.11468444166844084
2007-06-20,MET,-0.021975,5228560.0,64.98,741607.0,0.10849970781448029
2007-06-21,MET,-0.002155,4276182.0,64.84,741607.0,0.08892816982410025
2007-06-22,MET,-0.016656,4484347.0,63.76,741607.0,0.09483684164399614
2007-06-25,MET,0.004078,6350775.0,64.02,741607.0,0.13376338063007978
2007-06-26,MET,0.010309,3597090.0,64.68,741607.0,0.07499071120369193
2007-06-27,MET,0.005102,3138250.0,65.01,741607.0,0.06509288957990238
2007-06-28,MET,-0.003999,2311888.0,64.75,741607.0,0.04814522243834535
2007-06-29,MET,-0.00417,2963628.0,64.48,741607.0,0.061976185101697584
2007-07-02,MET,0.01706,2783699.0,65.58,741607.0,0.057237023449295016
2007-07-03,MET,0.000305,1009700.0,65.6,741607.0,0.020754615709780152
2007-07-05,MET,-0.012957,2936200.0,64.75,741607.0,0.0611465616515461
2007-07-06,MET,0.002008,1416323.0,64.88,741607.0,0.02943592218422952
2007-07-09,MET,-0.005703,1472800.0,64.51,741607.0,0.030785266190914977
2007-07-10,MET,-0.024182,3773200.0,62.95,741607.0,0.08082398713962956
2007-07-11,MET,0.017633,2563100.0,64.06,741607.0,0.05395165802871033
2007-07-12,MET,0.014674,3057900.0,65.0,741607.0,0.06343604548583735
2007-07-13,MET,0.004923,2443666.0,65.32,741607.0,0.05044543249221754
2007-07-16,MET,-0.006583,1999547.0,64.89,741607.0,0.04155086049598493
2007-07-17,MET,-0.01202,2537900.0,64.11,741607.0,0.0533795500161648
2007-07-18,MET,-0.009983,4111330.0,63.47,741607.0,0.08734539607245877
2007-07-19,MET,-0.006617,4276409.0,63.05,741607.0,0.09145771012585763
2007-07-20,MET,0.010627,6334558.0,63.72,741607.0,0.13404997254773965
2007-07-23,MET,0.006905,2735376.0,64.16,741607.0,0.057488219279768764
2007-07-24,MET,-0.012469,4922469.0,63.36,741607.0,0.10475964082667161
2007-07-25,MET,0.009154,4157668.0,63.94,741607.0,0.0876805679966659
2007-07-26,MET,-0.041289,7181726.0,61.3,741607.0,0.15797724535381413
2007-07-27,MET,-0.027406,6273784.0,59.62,741607.0,0.14189391456014164
2007-07-30,MET,0.010064,4899775.0,60.22,741607.0,0.10971387793507353
2007-07-31,MET,0,6734400.0,60.22,741607.0,0.1507940955586653
2007-08-01,MET,0.026569,10381580.0,61.82,741607.0,0.22644390403763315
2007-08-02,MET,0.030411,7384061.0,63.7,741607.0,0.15630829396264265
2007-08-03,MET,-0.042543,7618950.0,60.99,741607.0,0.16844676300727562
2007-08-06,MET,0.040334,6389483.0,63.45,741607.0,0.1357876499412868
2007-08-07,MET,0.015918,5552357.0,64.46,741607.0,0.11614840775618465
2007-08-08,MET,0.008377,5636442.0,65.0,741607.0,0.11692782337234182
2007-08-09,MET,-0.067846,6849250.0,60.59,741607.0,0.1524292263746705
2007-08-10,MET,0.024592,5303261.0,62.08,741607.0,0.11519071467104752
2007-08-13,MET,0.011115,3500000.0,62.77,741607.0,0.07518688550541225
2007-08-14,MET,-0.024056,4305159.0,61.26,741607.0,0.0947629087034882
2007-08-15,MET,-0.026118,4451807.0,59.66,741607.0,0.10061882896383734
2007-08-16,MET,0.022796,6657523.0,61.02,741607.0,0.147118284380738
2007-08-17,MET,0.059325,7205300.0,64.64,741607.0,0.15030620151659682
2007-08-20,MET,-0.014078,3613200.0,63.73,741607.0,0.07644943192500023
2007-08-21,MET,0.00204,2995400.0,63.86,741607.0,0.06324877096250538
2007-08-22,MET,0.045412,5438100.0,66.76,741607.0,0.10983911904367237
2007-08-23,MET,-0.000899,3871300.0,66.7,741607.0,0.07826312286712496
2007-08-24,MET,0.0009,3276000.0,66.76,741607.0,0.06616887405289912
2007-08-27,MET,-0.009736,2266438.0,66.11,741607.0,0.0462277616638318
2007-08-28,MET,-0.04311,4818800.0,63.26,741607.0,0.10271547849843447
2007-08-29,MET,0.010275,5374700.0,63.91,741607.0,0.11339961764455912
2007-08-30,MET,-0.00798,4044000.0,63.4,741607.0,0.08600982590373411
2007-08-31,MET,0.010252,3868400.0,64.05,742871.0,0.08130155192954151
2007-09-04,MET,0.020609,4301700.0,65.37,742871.0,0.08858256053626022
2007-09-05,MET,-0.013615,3580300.0,64.48,742871.0,0.07474480012932722
2007-09-06,MET,-0.001861,4364700.0,64.36,742871.0,0.09129036812621019
2007-09-07,MET,-0.013052,3591200.0,63.52,742871.0,0.07610543947666693
2007-09-10,MET,-0.00063,3051000.0,63.48,742871.0,0.06469815331672926
2007-09-11,MET,0.008664,2494200.0,64.03,742871.0,0.05243658117322897
2007-09-12,MET,-0.00203,3117000.0,63.9,742871.0,0.06566327494680059
2007-09-13,MET,0.012207,2678916.0,64.68,742871.0,0.05575395497929634
2007-09-14,MET,-0.000309,2485605.0,64.66,742871.0,0.05174674166468791
2007-09-17,MET,-0.003402,1986900.0,64.44,742871.0,0.04150563601666149
2007-09-18,MET,0.06347,4949400.0,68.53,742871.0,0.09722062694224948
2007-09-19,MET,0.020283,4709526.0,69.92,742871.0,0.09066974084683825
2007-09-20,MET,-0.02274,3516100.0,68.33,742871.0,0.06926859721218576
2007-06-20,JNS,0.000348,3194700.0,28.78,185410.0,0.5986956990572028
2007-06-21,JNS,0.018763,3173155.0,29.32,185410.0,0.5837060125515128
2007-06-22,JNS,-0.008186,4197400.0,29.08,185410.0,0.7784895766525682
2007-06-25,JNS,-0.009629,2418800.0,28.8,185410.0,0.45297508824287314
2007-06-26,JNS,-0.013889,3178642.0,28.4,185410.0,0.6036568366566368
2007-06-27,JNS,0.000704,3418242.0,28.42,185410.0,0.6487025103389369
2007-06-28,JNS,-0.002463,2551800.0,28.35,185410.0,0.4854677849661939
2007-06-29,JNS,-0.017989,2296100.0,27.84,185410.0,0.4448242075499653
2007-07-02,JNS,0.043463,2330096.0,29.05,185410.0,0.43260797742659174
2007-07-03,JNS,0.045439,1964600.0,30.37,185410.0,0.34889616346880997
2007-07-05,JNS,-0.017781,2206616.0,29.83,185410.0,0.3989701055382728
2007-07-06,JNS,0.013745,1940701.0,30.24,185410.0,0.3461335438777325
2007-07-09,JNS,-0.000661,1578100.0,30.22,185410.0,0.28164815194301174
2007-07-10,JNS,-0.020847,2408470.0,29.59,185410.0,0.4389985866384299
2007-07-11,JNS,-0.008111,1773500.0,29.35,185410.0,0.3259041819653428
2007-07-12,JNS,0.022487,2131193.0,30.01,185410.0,0.38302192241584393
2007-07-13,JNS,0.002999,876700.0,30.1,185410.0,0.15709101907759063
2007-07-16,JNS,0.055149,3481926.0,31.76,185410.0,0.5912972910332699
2007-07-17,JNS,-0.00063,1270316.0,31.74,185410.0,0.21585976099495366
2007-07-18,JNS,-0.011342,2193300.0,31.38,185410.0,0.3769744753578525
2007-07-19,JNS,0.010198,1829200.0,31.7,185410.0,0.3112209159783493
2007-07-20,JNS,-0.040379,2385105.0,30.42,185410.0,0.42287804617029245
2007-07-23,JNS,0.00263,1713704.0,30.5,185410.0,0.3030419955420022
2007-07-24,JNS,-0.049836,2948962.0,28.98,185410.0,0.5488297455336427
2007-07-25,JNS,0.02381,3073045.0,29.67,185410.0,0.5586222370531557
2007-07-26,JNS,-0.026626,4605497.0,28.88,185410.0,0.8600944810340967
2007-07-27,JNS,0.027355,4412200.0,29.67,185410.0,0.8020556270168299
2007-07-30,JNS,0.021908,4907616.0,30.32,185410.0,0.8729878971783136
2007-07-31,JNS,-0.008575,3707834.0,30.06,175375.0,0.7033372551641787
2007-08-01,JNS,-0.009647,4134111.0,29.77,175375.0,0.7918366780144568
2007-08-02,JNS,0.033591,3764922.0,30.77,175375.0,0.697687276278535
2007-08-03,JNS,-0.038349,4969883.0,29.59,175375.0,0.9577088828867413
2007-08-06,JNS,0.021291,4696417.0,30.22,175375.0,0.8861444206019718
2007-08-07,JNS,0.004633,4811782.0,30.36,175375.0,0.9037254067840699
2007-08-08,JNS,0.006917,4543100.0,30.57,175375.0,0.8474013930147813
2007-08-09,JNS,-0.076219,5142153.0,28.24,175375.0,1.0382755285618233
2007-08-10,JNS,-0.043201,7892362.0,27.02,175375.0,1.665535784849321
2007-08-13,JNS,0.017765,3639200.0,27.5,175375.0,0.7545804445020411
2007-08-14,JNS,-0.027273,4800932.0,26.75,175375.0,1.0233733055335363
2007-08-15,JNS,-0.016449,3996861.0,26.31,175375.0,0.8662245993477082
2007-08-16,JNS,0.034968,5291478.0,27.23,175375.0,1.1080558972183054
2007-08-17,JNS,0.05729,4028188.0,28.79,175375.0,0.7978116659161124
2007-08-20,JNS,-0.024314,2759380.0,28.09,175375.0,0.5601341985223649
2007-08-21,JNS,0.0178,3130400.0,28.59,175375.0,0.6243354506669738
2007-08-22,JNS,0.006646,2292000.0,28.78,175375.0,0.4541048492830562
2007-08-23,JNS,-0.041001,3247600.0,27.6,175375.0,0.6709432169161321
2007-08-24,JNS,0.017029,2209500.0,28.07,175375.0,0.44883209956983117
2007-08-27,JNS,-0.016388,1146374.0,27.61,175375.0,0.23675122615867122
2007-08-28,JNS,-0.055415,1539700.0,26.08,175375.0,0.3366362177454972
2007-08-29,JNS,0.050613,1680100.0,27.4,175375.0,0.34963659728111296
2007-08-30,JNS,-0.044161,2396300.0,26.19,175375.0,0.5217206242990461
2007-08-31,JNS,0.015273,2886400.0,26.59,175375.0,0.6189712744167993
2007-09-04,JNS,0.032343,1465100.0,27.45,175375.0,0.3043387380931052
2007-09-05,JNS,-0.019672,1779700.0,26.91,175375.0,0.3771077160398181
2007-09-06,JNS,0.007432,1374000.0,27.11,175375.0,0.28899446908965953
2007-09-07,JNS,-0.021025,3056900.0,26.54,175375.0,0.6567689755132317
2007-09-10,JNS,-0.018839,3127600.0,26.04,175375.0,0.6848611653982634
2007-09-11,JNS,0.014977,1522500.0,26.43,175375.0,0.32846753713260785
2007-09-12,JNS,-0.010972,1140909.0,26.14,175375.0,0.2488729746782635
2007-09-13,JNS,0.01645,1398800.0,26.57,175375.0,0.30019011360944653
2007-09-14,JNS,-0.009785,1267400.0,26.31,175375.0,0.27467881850614406
2007-09-17,JNS,-0.015583,2409800.0,25.9,175375.0,0.530534403663413
2007-09-18,JNS,0.067568,2923800.0,27.65,175375.0,0.6029549183550104
2007-09-19,JNS,0.03255,2701000.0,28.55,175375.0,0.5394494908957912
2007-09-20,JNS,-0.021366,1490300.0,27.94,175375.0,0.30414425372361403
2007-06-20,ISRG,-0.014769,575020.0,138.75999,37470.0,0.1105948737927402
2007-06-21,ISRG,0.001585,407416.0,138.98,37470.0,0.0782351789235869
2007-06-22,ISRG,-0.010289,499844.0,137.55,37470.0,0.09698178996365638
2007-06-25,ISRG,-0.007634,482080.0,136.5,37470.0,0.09425464669660026
2007-06-26,ISRG,-0.005641,614095.0,135.73,37470.0,0.12074690819233644
2007-06-27,ISRG,0.024239,413045.0,139.02,37470.0,0.07929328164972874
2007-06-28,ISRG,-0.00374,378642.0,138.5,37470.0,0.07296176291213476
2007-06-29,ISRG,0.001949,385707.0,138.77,37749.0,0.07363028493469644
2007-07-02,ISRG,0.022916,651175.0,141.95,37749.0,0.12152254900421167
2007-07-03,ISRG,-0.000282,315565.0,141.91,37749.0,0.058907470887330164
2007-07-05,ISRG,0.005849,481688.0,142.74001,37749.0,0.08939529316737001
2007-07-06,ISRG,0.015132,476775.0,144.89999,37749.0,0.08716450496400775
2007-07-09,ISRG,0.017253,670270.0,147.39999,37749.0,0.12046111431543957
2007-07-10,ISRG,-0.006038,682764.0,146.50999,37749.0,0.12345194140323734
2007-07-11,ISRG,0.006075,325279.0,147.39999,37749.0,0.05845923404510402
2007-07-12,ISRG,0.010176,554393.0,148.89999,37749.0,0.09863194971155125
2007-07-13,ISRG,-0.003559,542831.0,148.37,37759.0,0.09689426231891145
2007-07-16,ISRG,-0.010379,567155.0,146.83,37759.0,0.10229784437245705
2007-07-17,ISRG,0.01437,717506.0,148.94,37759.0,0.12758326251469404
2007-07-18,ISRG,-0.003491,753639.0,148.42,37759.0,0.13447775594820133
2007-07-19,ISRG,0.011185,1348830.0,150.08,37759.0,0.23802025256012896
2007-07-20,ISRG,0.323228,8908185.0,198.59,37759.0,1.1879861234313471
2007-07-23,ISRG,0.047535,4791641.0,208.03,37759.0,0.6100112145444311
2007-07-24,ISRG,-0.023459,2405023.0,203.1499,37759.0,0.3135321908139028
2007-07-25,ISRG,-0.014668,1616843.0,200.17,37759.0,0.21391851619838545
2007-07-26,ISRG,0.005645,1232469.0,201.3,37759.0,0.16214805569986984
2007-07-27,ISRG,0.00621,1045427.0,202.55,37759.0,0.13669133364612185
2007-07-30,ISRG,0.062355,2075554.0,215.17999,37759.0,0.25545338974645526
2007-07-31,ISRG,-0.011943,2186348.0,212.61,37759.0,0.27234231077724946
2007-08-01,ISRG,-0.004939,1251897.0,211.56,37759.0,0.15671643954658435
2007-08-02,ISRG,0.001843,869834.0,211.95,37759.0,0.10868821951783066
2007-08-03,ISRG,-0.035716,1021731.0,204.38,37759.0,0.13239686191145864
2007-08-06,ISRG,0.020305,1109516.0,208.53,37759.0,0.1409108848890917
2007-08-07,ISRG,0.008248,826027.0,210.25,37759.0,0.10404896263205543
2007-08-08,ISRG,0.004756,779818.0,211.25,37759.0,0.09776334526460324
2007-08-09,ISRG,-0.047101,1075453.0,201.3,37759.0,0.14149046584262334
2007-08-10,ISRG,-0.020864,1291205.0,197.10001,37759.0,0.1734954416423474
2007-08-13,ISRG,0.020802,725889.0,201.2,37759.0,0.09554803386571643
2007-08-14,ISRG,-0.021869,494932.0,196.8,37759.0,0.06660394539007229
2007-08-15,ISRG,-0.011128,813796.0,194.61,37759.0,0.11074647561795962
2007-08-16,ISRG,-0.02559,1349376.0,189.63,37759.0,0.18845404014625952
2007-08-17,ISRG,0.050098,911880.0,199.13,37759.0,0.12127757732417432
2007-08-20,ISRG,-0.003164,650859.0,198.5,37759.0,0.08683722158621933
2007-08-21,ISRG,0.035718,711620.0,205.59,37759.0,0.091669671449892
2007-08-22,ISRG,0.025974,868596.0,210.92999,37759.0,0.10905837165003565
2007-08-23,ISRG,-0.025743,484279.0,205.5,37759.0,0.062411314065147064
2007-08-24,ISRG,0.029002,483742.0,211.46001,37759.0,0.060584993188294314
2007-08-27,ISRG,-0.009742,576950.0,209.39999,37759.0,0.07296944399177537
2007-08-28,ISRG,-0.016332,639310.0,205.98,37759.0,0.08219889130254729
2007-08-29,ISRG,0.046606,720195.0,215.58,37759.0,0.08847511795460047
2007-08-30,ISRG,0.006865,935743.0,217.06,37759.0,0.11417113126205337
2007-08-31,ISRG,0.019442,778386.0,221.28,37759.0,0.09316061982091123
2007-09-04,ISRG,0.024403,719556.0,226.67999,37759.0,0.084068041519613
2007-09-05,ISRG,-0.011602,580759.0,224.05,37759.0,0.06864841532863974
2007-09-06,ISRG,0.026423,704192.0,229.97,37759.0,0.08109599705138883
2007-09-07,ISRG,-0.034787,1030634.0,221.97,37759.0,0.12296731758102851
2007-09-10,ISRG,0.005316,883003.0,223.14999,37759.0,0.10479602826674217
2007-09-11,ISRG,-0.017163,737582.0,219.32001,37759.0,0.08906592211293163
2007-09-12,ISRG,0.013405,704191.0,222.25999,37759.0,0.08390902905266788
2007-09-13,ISRG,-0.005039,520173.0,221.14,37759.0,0.062295979210007804
2007-09-14,ISRG,-0.032287,1051868.0,214.0,37759.0,0.13017481999092623
2007-09-17,ISRG,-0.007009,960097.0,212.5,37759.0,0.11965633436827683
2007-09-18,ISRG,0.059059,899905.0,225.05,37759.0,0.10590029344479941
2007-09-19,ISRG,0.008309,1363998.0,226.92,37759.0,0.15919171980375021
2007-09-20,ISRG,-0.009166,467182.0,224.84,37759.0,0.05502905323214878
2007-06-20,DNB,-0.007934,434100.0,101.28,59404.0,0.0721523372291141
2007-06-21,DNB,0.007109,304400.0,102.0,59404.0,0.050237588806986
2007-06-22,DNB,-0.022451,511700.0,99.71,59404.0,0.08638951011937716
2007-06-25,DNB,0,272700.0,99.71,59404.0,0.04603951418712948
2007-06-26,DNB,0.027279,691100.0,102.43,59404.0,0.11357899743524785
2007-06-27,DNB,0.02138,488800.0,104.62,59404.0,0.07865037399926249
2007-06-28,DNB,-0.009367,279900.0,103.64,59404.0,0.04546317945704379
2007-06-29,DNB,-0.006368,264300.0,102.98,59404.0,0.04320446048146358
2007-07-02,DNB,0.015537,224500.0,104.58,59404.0,0.036136993568767664
2007-07-03,DNB,0.004685,113800.0,105.07,59404.0,0.0182325679331222
2007-07-05,DNB,-0.004568,210800.0,104.59,59404.0,0.03392850738150087
2007-07-06,DNB,0.003251,260300.0,104.93,59404.0,0.04175983805794697
2007-07-09,DNB,-0.003526,263700.0,104.56,59404.0,0.04245500201259571
2007-07-10,DNB,-0.012624,241900.0,103.24,59404.0,0.03944320375630527
2007-07-11,DNB,0.008718,235700.0,104.14,59404.0,0.038100117915419666
2007-07-12,DNB,0.009699,353100.0,105.15,59404.0,0.05652918851269255
2007-07-13,DNB,0.005991,221800.0,105.78,59404.0,0.035297365311715075
2007-07-16,DNB,0.008036,430500.0,106.63,59404.0,0.06796386321766865
2007-07-17,DNB,-0.001219,323700.0,106.5,59404.0,0.05116552117228318
2007-07-18,DNB,-0.012864,348400.0,105.13,59404.0,0.055787357755928364
2007-07-19,DNB,0.009132,283100.0,106.09,59404.0,0.04492103256948452
2007-07-20,DNB,-0.012254,371600.0,104.79,59404.0,0.05969530501052639
2007-07-23,DNB,0.005439,294300.0,105.36,59404.0,0.04702175244482436
2007-07-24,DNB,-0.025532,428200.0,102.67,59404.0,0.07020813093841999
2007-07-25,DNB,-0.026493,709300.0,99.95,59404.0,0.11946246505516579
2007-07-26,DNB,-0.021611,797000.0,97.79,59404.0,0.1371981280542808
2007-07-27,DNB,-0.01718,590900.0,96.11,59404.0,0.10349746755411315
2007-07-30,DNB,0.012694,529800.0,97.33,59404.0,0.09163250118823035
2007-07-31,DNB,0.004418,590100.0,97.76,59404.0,0.10161287336368319
2007-08-01,DNB,0.00716,430200.0,98.46,59404.0,0.07355206753938606
2007-08-02,DNB,-0.001422,474800.0,98.32,59404.0,0.08129300002481937
2007-08-03,DNB,-0.025325,394400.0,95.83,59404.0,0.06928189032588226
2007-08-06,DNB,0.036001,415300.0,99.28,59404.0,0.07041812761532214
2007-08-07,DNB,0.023973,849700.0,101.66,59404.0,0.14070185509724487
2007-08-08,DNB,0.028428,721500.0,104.55,59404.0,0.116170700696261
2007-08-09,DNB,-0.114778,1225200.0,92.55,59404.0,0.22285114798352995
2007-08-10,DNB,-0.016532,1350200.0,91.02,59404.0,0.24971554769170434
2007-08-13,DNB,0.043068,733200.0,94.94,59404.0,0.13000424680539566
2007-08-14,DNB,0.006004,583600.0,95.51,59404.0,0.10286100155975772
2007-08-15,DNB,-0.039368,432200.0,91.75,59404.0,0.07929813990635774
2007-08-16,DNB,-0.018202,1048200.0,90.08,59404.0,0.1958845072420382
2007-08-17,DNB,0.023535,781000.0,92.2,59404.0,0.1425950413295569
2007-08-20,DNB,-0.00564,769400.0,91.68,59404.0,0.14127388487128043
2007-08-21,DNB,0.006108,330700.0,92.24,59404.0,0.06035304843375389
2007-08-22,DNB,0.035451,357800.0,95.51,59404.0,0.06306317059301116
2007-08-23,DNB,-0.005759,297300.0,94.96,59404.0,0.05270338550239313
2007-08-24,DNB,0.028854,352200.0,97.7,59404.0,0.06068468451579791
2007-08-27,DNB,-0.009417,304800.0,96.78,59404.0,0.053016817644230683
2007-08-28,DNB,-0.011469,425900.0,95.67,59404.0,0.07494042930903264
2007-08-29,DNB,0.016724,482600.0,97.02,59404.0,0.08373564266866305
2007-08-30,DNB,-0.006906,331500.0,96.35,59404.0,0.05791834244028654
2007-08-31,DNB,0.012455,321200.0,97.55,58845.0,0.05595497366680024
2007-09-04,DNB,0.000205,288800.0,97.57,58845.0,0.05030038587519532
2007-09-05,DNB,0.003075,300700.0,97.87,58845.0,0.05221247407054655
2007-09-06,DNB,-0.013181,381100.0,96.58,58845.0,0.06705670053126819
2007-09-07,DNB,-0.002589,349500.0,96.33,58845.0,0.061656100319397125
2007-09-10,DNB,-0.011419,299800.0,95.23,58845.0,0.053499321849698536
2007-09-11,DNB,0.008296,175800.0,96.02,58845.0,0.031113409279430966
